0,84
-16666,84
-14818,85
-2813,85
-10235,85
-3016,85
6796,85
40625,85
47334,85
7269,86
-6600,86
7557,86
-11470,86
40822,86
46840,86
-12432,87
-8408,87
-19281,87
1420,87
-4293,87
7269,87
614,87
-18794,87
-17194,87
6669,87
-3492,87
-7555,87
-2000,87
-5599,87
7172,87
-13904,87
-6299,87
9161,87
-18421,87
-8364,87
-10519,87
-11503,87
-17008,87
507,87
-4293,87
6747,87
-3020,87
2,87
-11843,87
6792,87
-4860,87
6613,87
-8414,87
283,87
-11839,87
-19894,87
-3774,87
-17488,87
-19162,87
-11888,87
-5559,87
-10910,87
-7177,87
-19498,87
-17446,87
-4157,87
12819,87
40532,87
40716,87
40814,87
12712,87
12819,87
48161,87
49932,87
42007,87
42971,87
-18840,88
-18480,88
-3531,88
-3085,88
-2997,88
-18692,88
-7179,88
-2341,88
-19504,88
-17142,88
-14452,88
-17968,88
-17318,88
-8258,88
6420,88
6597,88
-14184,88
-3459,88
-19691,88
-16966,88
-9340,88
-9252,88
-11208,88
-7173,88
-5238,88
325,88
-19316,88
-14602,88
-17030,88
-15490,88
-11548,88
-4988,88
-2107,88
-19409,88
-11654,88
-11475,88
-5520,88
-4606,88
-3780,88
-1276,88
-14020,88
-13582,88
-13494,88
1043,88
7040,88
-18135,88
6747,88
-14453,88
-11661,88
-8863,88
-3206,88
-1997,88
804,88
6474,88
-667,88
-11856,88
-5518,88
-2237,88
-16833,88
9067,88
-18977,88
-17860,88
-15090,88
-5645,88
-5557,88
-15541,88
267,88
8548,88
-14403,88
-13577,88
-10194,88
-9561,88
-6758,88
-1850,88
-17325,88
-10190,88
-9624,88
-7113,88
1351,88
-18989,88
-15584,88
-5320,88
-5136,88
7651,88
-13489,88
-6946,88
-1078,88
1270,88
6899,88
-2590,88
1324,88
-10414,88
6952,88
10369,88
266,88
354,88
-17761,88
-13007,88
-11408,88
-1953,88
8544,88
-10906,88
9344,88
-17434,88
-7602,88
-10934,88
-3492,88
-5466,88
-3394,88
-3306,88
-19768,88
-14815,88
-7112,88
-4348,88
261,88
6607,88
-17896,88
-10318,88
-7143,88
130,88
1144,88
-12610,88
-9326,88
10213,88
-5600,88
-5238,88
-94,88
-6810,88
-14815,88
-14727,88
-4468,88
-2506,88
-2139,88
-18840,88
-8657,88
9845,88
-13173,88
-12437,88
10257,88
-3401,88
1426,88
-1155,88
-3390,88
-3212,88
-15460,88
-11194,88
-10043,88
-7218,88
-7040,88
-6313,88
-4822,88
10185,88
-16769,88
-6682,88
398,88
486,88
-10323,88
-8315,88
-5623,88
-1073,88
7571,88
-15804,88
-7045,88
7280,88
-12433,88
6525,88
-5085,88
-10768,88
-10038,88
-4948,88
9443,88
-15466,88
-4790,88
-11852,88
-19085,88
-14504,88
-13677,88
-11212,88
-2138,88
-2050,88
1426,88
-17859,88
-17771,88
-17389,88
-2786,88
-441,88
-19477,88
-10602,88
-10514,88
-10241,88
-7174,88
-6718,88
-3780,88
882,88
7192,88
6898,88
6986,88
7813,88
-17762,88
-17674,88
-2514,88
6602,88
-7708,88
-15461,88
10515,88
-17066,88
10332,88
-13298,88
-9320,88
-9141,88
7664,88
-18902,88
-12418,88
-13904,88
-7058,88
-4468,88
